role,object_type,object_id,colony_class,strategic_tags,priority_score,pop_growth_or_assembly,resettlement_source_mult,resettlement_destination_mult,capital_or_diplomacy_modifier,can_demolish,can_build,can_be_disabled,has_destroy_trigger,has_country_modifier,has_empire_limit,requires_capital,winning_mod_name,winning_file,modifier_keys_json,direct_output_json,direct_upkeep_json,unresolved_variables,direct_output_physics_research,direct_output_society_research,direct_output_engineering_research,direct_output_energy,direct_output_minerals,direct_output_consumer_goods,direct_output_alloys,direct_output_volatile_motes,direct_output_exotic_gases,direct_output_rare_crystals,direct_output_food,direct_output_unity,direct_output_influence,direct_output_trade,direct_output_trade_value,direct_output_sr_zro,direct_output_sr_dark_matter,direct_output_sr_living_metal,direct_output_nanites,direct_output_giga_sr_negative_mass,direct_output_giga_sr_amb_megaconstruction,direct_output_giga_sr_iodizium,direct_output_giga_sr_sentient_metal,direct_upkeep_physics_research,direct_upkeep_society_research,direct_upkeep_engineering_research,direct_upkeep_energy,direct_upkeep_minerals,direct_upkeep_consumer_goods,direct_upkeep_alloys,direct_upkeep_volatile_motes,direct_upkeep_exotic_gases,direct_upkeep_rare_crystals,direct_upkeep_food,direct_upkeep_unity,direct_upkeep_influence,direct_upkeep_trade,direct_upkeep_trade_value,direct_upkeep_sr_zro,direct_upkeep_sr_dark_matter,direct_upkeep_sr_living_metal,direct_upkeep_nanites,direct_upkeep_giga_sr_negative_mass,direct_upkeep_giga_sr_amb_megaconstruction,direct_upkeep_giga_sr_iodizium,direct_upkeep_giga_sr_sentient_metal
strategic_support,building,building_gaia_unity_admin,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaia_unity_hive,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaia_unity_robot,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaia_unity_servitor,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaia_unity_temple,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaiaseeders_1,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,no,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":20.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaiaseeders_2,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,no,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":20.0,""exotic_gases"":1.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaiaseeders_3,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,no,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":20.0,""exotic_gases"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaiaseeders_4,generic_planet_or_special,cannot_demolish|has_destroy_trigger,0.0,0,0,0,0,no,no,no,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":10.0,""exotic_gases"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_gaiaseeders_pc_gaia,generic_planet_or_special,cannot_demolish|has_destroy_trigger,0.0,0,0,0,0,no,default,no,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":10.0,""exotic_gases"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_galactic_memorial_1,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellaris vanilla,common\buildings\08_unity_buildings.txt,{},"{""unity"":11.0}","{""minerals"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_galactic_memorial_2,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Stellaris vanilla,common\buildings\08_unity_buildings.txt,{},"{""unity"":17.0}","{""exotic_gases"":1.0,""minerals"":5.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_galactic_memorial_3,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Stellaris vanilla,common\buildings\08_unity_buildings.txt,{},"{""unity"":23.0}","{""exotic_gases"":2.0,""minerals"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_generator_districts_1,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellaris vanilla,common\buildings\03_resource_buildings.txt,{},{},"{""energy"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_generator_districts_2,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Stellaris vanilla,common\buildings\03_resource_buildings.txt,{},{},"{""energy"":5.0,""rare_crystals"":1.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_generator_districts_3,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Stellaris vanilla,common\buildings\03_resource_buildings.txt,{},{},"{""energy"":8.0,""rare_crystals"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_generator_districts_4,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Stellaris vanilla,common\buildings\03_resource_buildings.txt,{},{},"{""energy"":10.0,""rare_crystals"":4.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_generator_generic,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Stellaris vanilla,common\buildings\03_resource_buildings.txt,{},{},"{""energy"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_geothermal_foundry,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,yes,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_geothermal_grid,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,yes,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_geothermal_lab,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,yes,default,yes,no,no,no,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt,{},{},"{""energy"":4.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_housing,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,{},{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_leisure_center,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,{},"{""consumer_goods"":250.0}",{},none,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_megacity_factory,generic_planet_or_special,none,0.0,0,0,0,0,default,default,default,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,"{""planet_amenities_mult"":0.2}",{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_quantum_reactor,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,{},"{""energy"":1000.0}",{},none,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_synthetizer,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,{},"{""exotic_gases"":50.0,""nanites"":25.0,""rare_crystals"":50.0,""sr_zro"":5.0,""volatile_motes"":50.0}",{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_aeternum_ultrafarm,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt,{},"{""food"":150.0}",{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_ancient_palace,generic_planet_or_special,none,0.0,0,0,0,0,yes,no,default,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_fallen_empire_buildings.txt,"{""planet_amenities_add"":1200.0}",{},"{""energy"":10.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_catalyst_workshop,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_catalyst_buildings.txt,{},{},"{""energy"":8.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_corrona_homes,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,yes,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_corrona_buildings.txt,"{""planet_amenities_add"":1000.0}",{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_eawaf_disenchanter_building_1,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,{},{},"{""energy"":25.0,""exotic_gases"":0.5,""rare_crystals"":0.5,""volatile_motes"":0.5}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_eawaf_disenchanter_building_2,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,{},{},"{""energy"":50.0,""exotic_gases"":1.0,""rare_crystals"":1.0,""volatile_motes"":1.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_eawaf_psifusion_reactor,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_eawaf_buildings.txt,{},{},"{""sr_zro"":1.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_dust_sifter,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,default,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,{},"{""volatile_motes"":2.0}","{""energy"":3.5}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_host_booster,generic_planet_or_special,cannot_demolish,0.0,0,0,0,0,no,no,no,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,{},{},"{""energy"":2.0,""exotic_gases"":1.0,""rare_crystals"":2.0,""volatile_motes"":4.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_host_hive_jobs,generic_planet_or_special,cannot_demolish,0.0,0,0,0,0,no,no,no,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,{},{},"{""energy"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_host_jobs,generic_planet_or_special,cannot_demolish,0.0,0,0,0,0,no,no,no,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,"{""planet_amenities_add"":100.0}",{},"{""energy"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_host_machine_jobs,generic_planet_or_special,cannot_demolish,0.0,0,0,0,0,no,no,no,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,{},{},"{""energy"":2.0}",none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_elysium_trash_heap,generic_planet_or_special,cannot_demolish,0.0,0,0,0,0,no,no,no,no,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_elysium_other_buildings.txt,"{""planet_amenities_add"":100.0,""planet_amenities_no_happiness_add"":100.0,""planet_stability_add"":0.5}",{},{},none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_energy_nexus_2,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,{},"{""energy"":32.0}","{""energy"":8.0,""exotic_gases"":4.0}",none,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategic_support,building,building_giga_energy_nexus_3,generic_planet_or_special,has_destroy_trigger,0.0,0,0,0,0,default,no,default,yes,no,no,no,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt,{},"{""energy"":40.0}","{""energy"":8.0,""exotic_gases"":4.0,""giga_sr_negative_mass"":1.0}",none,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
