load_position,steam_id,name,root,job_id,relative_file,category,subject,base_output_json,triggered_output_json,optimistic_output_json,base_upkeep_json,triggered_upkeep_json,optimistic_upkeep_json,base_research_total,optimistic_research_total,unresolved_variables,base_output_physics_research,base_output_society_research,base_output_engineering_research,base_output_energy,base_output_minerals,base_output_consumer_goods,base_output_alloys,base_output_volatile_motes,base_output_exotic_gases,base_output_rare_crystals,base_output_food,base_output_unity,base_output_influence,base_output_trade,base_output_trade_value,base_output_sr_zro,base_output_sr_dark_matter,base_output_sr_living_metal,base_output_nanites,base_output_giga_sr_negative_mass,base_output_giga_sr_amb_megaconstruction,base_output_giga_sr_iodizium,base_output_giga_sr_sentient_metal,optimistic_output_physics_research,optimistic_output_society_research,optimistic_output_engineering_research,optimistic_output_energy,optimistic_output_minerals,optimistic_output_consumer_goods,optimistic_output_alloys,optimistic_output_volatile_motes,optimistic_output_exotic_gases,optimistic_output_rare_crystals,optimistic_output_food,optimistic_output_unity,optimistic_output_influence,optimistic_output_trade,optimistic_output_trade_value,optimistic_output_sr_zro,optimistic_output_sr_dark_matter,optimistic_output_sr_living_metal,optimistic_output_nanites,optimistic_output_giga_sr_negative_mass,optimistic_output_giga_sr_amb_megaconstruction,optimistic_output_giga_sr_iodizium,optimistic_output_giga_sr_sentient_metal,optimistic_upkeep_physics_research,optimistic_upkeep_society_research,optimistic_upkeep_engineering_research,optimistic_upkeep_energy,optimistic_upkeep_minerals,optimistic_upkeep_consumer_goods,optimistic_upkeep_alloys,optimistic_upkeep_volatile_motes,optimistic_upkeep_exotic_gases,optimistic_upkeep_rare_crystals,optimistic_upkeep_food,optimistic_upkeep_unity,optimistic_upkeep_influence,optimistic_upkeep_trade,optimistic_upkeep_trade_value,optimistic_upkeep_sr_zro,optimistic_upkeep_sr_dark_matter,optimistic_upkeep_sr_living_metal,optimistic_upkeep_nanites,optimistic_upkeep_giga_sr_negative_mass,optimistic_upkeep_giga_sr_amb_megaconstruction,optimistic_upkeep_giga_sr_iodizium,optimistic_upkeep_giga_sr_sentient_metal
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,hunted_pre_sapient,common\pop_jobs\05_primitive_jobs.txt,pre_sapients,hunted_pre_sapients,"{""food"":7.0}",{},"{""food"":7.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,hunted_pre_sapient_lithoid,common\pop_jobs\05_primitive_jobs.txt,pre_sapients,hunted_pre_sapient_lithoids,"{""minerals"":5.0}",{},"{""minerals"":5.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2878075116,More Primitives,c:\steam\steamapps\workshop\content\281990\2878075116,hunter_gatherer,common\pop_jobs\!!_override_primitive_jobs.txt,worker,hunter_gatherers,"{""food"":1.0}",{},"{""food"":1.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2878075116,More Primitives,c:\steam\steamapps\workshop\content\281990\2878075116,hunter_gatherer_lithoid,common\pop_jobs\!!_override_primitive_jobs.txt,worker,hunter_gatherer_lithoids,"{""minerals"":1.0}",{},"{""minerals"":1.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,identity_designer,common\pop_jobs\13_machine_age_jobs.txt,specialist,identity_designers,"{""engineering_research"":2.5}",{},"{""engineering_research"":2.5}","{""alloys"":2.0}",{},"{""alloys"":2.0}",2.5,2.5,none,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,inline_script,common\pop_jobs\z_giga_amb_jobs_acot.txt,,inline_scripts,{},{},{},{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,intelligence_officer,common\pop_jobs\10_paragon_fake_jobs.txt,,intelligence_officers,{},{},{},{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,knight,common\pop_jobs\02_specialist_jobs.txt,specialist,knights,"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0,""unity"":1.0}",{},"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0,""unity"":1.0}","{""alloys"":1.0}",{},"{""alloys"":1.0}",3.0,3.0,none,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,knight_commander,common\pop_jobs\01_ruler_jobs.txt,ruler,knight_commanders,"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0,""unity"":2.0}",{},"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0,""unity"":2.0}","{""alloys"":200.0}",{},"{""alloys"":200.0}",3.0,3.0,none,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock,common\pop_jobs\00_other_jobs.txt,worker,livestocks,"{""food"":4.0}",{},"{""food"":4.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_infernal,common\pop_jobs\00_other_jobs.txt,worker,livestock_infernals,"{""alloys"":0.75}",{},"{""alloys"":0.75}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_lithoid,common\pop_jobs\00_other_jobs.txt,worker,livestock_lithoids,"{""minerals"":2.0}",{},"{""minerals"":2.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_zoo_animal,common\pop_jobs\00_other_jobs.txt,pre_sapients,livestock_zoo_animals,{},{},{},"{""food"":1.0}",{},"{""food"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_zoo_animal_lithoid,common\pop_jobs\00_other_jobs.txt,pre_sapients,livestock_zoo_animal_lithoids,{},{},{},"{""minerals"":1.0}",{},"{""minerals"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_zoo_beast,common\pop_jobs\00_other_jobs.txt,pre_sapients,livestock_zoo_beasts,{},{},{},"{""food"":1.0}",{},"{""food"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,livestock_zoo_beast_lithoid,common\pop_jobs\00_other_jobs.txt,pre_sapients,livestock_zoo_beast_lithoids,{},{},{},"{""minerals"":1.0}",{},"{""minerals"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,logistics_drone,common\pop_jobs\04_gestalt_jobs.txt,complex_drone,logistics_drones,"{""trade"":9.0}",{},"{""trade"":9.0}","{""energy"":3.0,""minerals"":3.0}",{},"{""energy"":3.0,""minerals"":3.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_bureaucrat,common\pop_jobs\09_first_contact_jobs.txt,specialist,low_tech_bureaucrats,"{""unity"":1.0}",{},"{""unity"":1.0}","{""consumer_goods"":1.0}",{},"{""consumer_goods"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_farmer,common\pop_jobs\09_first_contact_jobs.txt,worker,low_tech_farmers,"{""food"":4.0}",{},"{""food"":4.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_laborer,common\pop_jobs\09_first_contact_jobs.txt,worker,low_tech_laborers,"{""alloys"":1.5,""consumer_goods"":3.0}",{},"{""alloys"":1.5,""consumer_goods"":3.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_manager,common\pop_jobs\09_first_contact_jobs.txt,specialist,low_tech_managers,"{""trade"":2.0,""unity"":1.0}",{},"{""trade"":2.0,""unity"":1.0}","{""consumer_goods"":1.0}",{},"{""consumer_goods"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_miner,common\pop_jobs\09_first_contact_jobs.txt,worker,low_tech_miners,"{""minerals"":3.0}",{},"{""minerals"":3.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_priest,common\pop_jobs\09_first_contact_jobs.txt,specialist,low_tech_priests,"{""unity"":1.0}",{},"{""unity"":1.0}","{""consumer_goods"":1.0}",{},"{""consumer_goods"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_researcher,common\pop_jobs\09_first_contact_jobs.txt,specialist,low_tech_researchers,"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0}",{},"{""engineering_research"":1.0,""physics_research"":1.0,""society_research"":1.0}","{""consumer_goods"":1.0}",{},"{""consumer_goods"":1.0}",3.0,3.0,none,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_technician,common\pop_jobs\09_first_contact_jobs.txt,worker,low_tech_technicians,"{""energy"":4.0}",{},"{""energy"":4.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,low_tech_warrior,common\pop_jobs\09_first_contact_jobs.txt,specialist,low_tech_warriors,{},{},{},{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,machine_nurse,common\pop_jobs\06_event_jobs.txt,bio_trophy,machine_nurses,"{""unity"":1.5}",{},"{""unity"":1.5}","{""energy"":1.0}",{},"{""energy"":1.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,maginot_bunker_officer,common\pop_jobs\giga_maginot_jobs.txt,specialist,maginot_bunker_officers,"{""unity"":0.0}",{},"{""unity"":0.0}","{""alloys"":0.0,""energy"":0.0}",{},"{""alloys"":0.0,""energy"":0.0}",0.0,0.0,@maginot_bunker_officer_unity|@maginot_specialist_upkeep_alloys|@maginot_specialist_upkeep_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,maginot_bunker_officer_gestalt,common\pop_jobs\giga_maginot_jobs.txt,complex_drone,maginot_bunker_officer_gestalts,"{""unity"":0.0}",{},"{""unity"":0.0}","{""alloys"":0.0,""energy"":0.0}",{},"{""alloys"":0.0,""energy"":0.0}",0.0,0.0,@maginot_bunker_officer_unity|@maginot_specialist_upkeep_alloys|@maginot_specialist_upkeep_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,maginot_central_command,common\pop_jobs\giga_maginot_jobs.txt,ruler,maginot_central_commands,"{""influence"":0.0,""unity"":0.0}",{},"{""influence"":0.0,""unity"":0.0}","{""consumer_goods"":0.0,""energy"":0.0}",{},"{""consumer_goods"":0.0,""energy"":0.0}",0.0,0.0,@maginot_central_command_influence|@maginot_central_command_unity|@maginot_ruler_upkeep_consumer_goods|@maginot_ruler_upkeep_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
