role,build_plan_family,source_scope,colony_class,slots,selected_count,selected_objects,gross_role_output,net_role_output,output_physics_research,output_society_research,output_engineering_research,output_energy,output_minerals,output_consumer_goods,output_alloys,output_volatile_motes,output_exotic_gases,output_rare_crystals,output_food,output_unity,output_influence,output_trade,output_trade_value,output_sr_zro,output_sr_dark_matter,output_sr_living_metal,output_nanites,output_giga_sr_negative_mass,output_giga_sr_amb_megaconstruction,output_giga_sr_iodizium,output_giga_sr_sentient_metal,upkeep_physics_research,upkeep_society_research,upkeep_engineering_research,upkeep_energy,upkeep_minerals,upkeep_consumer_goods,upkeep_alloys,upkeep_volatile_motes,upkeep_exotic_gases,upkeep_rare_crystals,upkeep_food,upkeep_unity,upkeep_influence,upkeep_trade,upkeep_trade_value,upkeep_sr_zro,upkeep_sr_dark_matter,upkeep_sr_living_metal,upkeep_nanites,upkeep_giga_sr_negative_mass,upkeep_giga_sr_amb_megaconstruction,upkeep_giga_sr_iodizium,upkeep_giga_sr_sentient_metal,net_physics_research,net_society_research,net_engineering_research,net_energy,net_minerals,net_consumer_goods,net_alloys,net_volatile_motes,net_exotic_gases,net_rare_crystals,net_food,net_unity,net_influence,net_trade,net_trade_value,net_sr_zro,net_sr_dark_matter,net_sr_living_metal,net_nanites,net_giga_sr_negative_mass,net_giga_sr_amb_megaconstruction,net_giga_sr_iodizium,net_giga_sr_sentient_metal
forge_world,forge_world,development_top_3,generic_planet_or_special,0,3,district:district_rw_science|district:district_rw_farming|zone:zone_gpm_precursor_manufactorium,105.0,105.0,427.5,165.0,160.0,0.0,100.0,0.0,105.0,0.0,0.0,0.0,275.0,0.0,0.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,512.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,427.5,165.0,160.0,-385.0,-412.5,-97.5,105.0,0.0,0.0,0.0,275.0,0.0,0.0,100.0,0.0,-50.0,8.0,0.0,-40.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_5,frameworld,0,5,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_foundry_advanced|district:district_giga_frameworld_foundry|district:district_giga_frameworld_supertensiles,81.04,80.88,60.0,0.0,0.0,0.0,0.0,60.0,81.04,0.0,0.0,0.0,0.0,184.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.12,60.0,0.0,0.0,-39.0,0.0,60.0,80.88,0.0,0.0,0.0,0.0,184.52,0.0,0.02,0.0,0.0,0.0,0.0,-3.0,0.0,2.1,0.0,-0.12
forge_world,forge_world,development_top_6,all_colony_classes,0,6,district:district_giga_birch_void_ktisma|district:district_rw_science|district:district_giga_frameworld_sanctuary_advanced|district:district_rw_farming|zone:zone_gpm_precursor_manufactorium|district:district_giga_frameworld_sanctuary,5165.0,5165.0,487.5,165.0,160.0,10000.0,10100.0,5060.0,5165.0,0.0,0.0,0.0,10275.0,184.6,0.0,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,512.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,487.5,165.0,160.0,9615.0,9587.5,4962.5,5165.0,0.0,0.0,0.0,10275.0,184.6,0.0,100.0,0.0,-50.0,8.0,0.0,-40.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_6,generic_planet_or_special,0,6,district:district_rw_science|district:district_rw_farming|zone:zone_gpm_precursor_manufactorium|district:district_hollow_mountains|district:district_orchard_forests|district:district_maginot_world_barracks_wilderness,111.0,111.0,427.5,165.0,160.0,0.0,119.0,0.0,111.0,0.0,0.0,0.0,297.0,22.0,0.0,110.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,524.5,97.5,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,427.5,165.0,160.0,-448.0,-405.5,-97.5,111.0,0.0,0.0,-1.0,284.0,22.0,0.0,110.0,0.0,-50.0,8.0,0.0,-40.0,0.0,0.0,0.0,0.0
forge_world,forge_world,raw_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_mem_lost_emperor_ancient_palace|building_giga_gas_giant_habitation_module|building_nano_forge|building_organic_paradise|building_passenger_paradise|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|holding_experimental_crater,679.0,673.4,547.0,501.9,510.0,1312.0,1229.0,554.25,679.0,15.0,15.0,15.0,1218.0,180.75,0.0,116.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,10.5,41.65,5.6,12.0,2.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,547.0,501.9,510.0,1174.0,1218.5,512.6,673.4,3.0,13.0,15.0,1202.25,180.75,0.0,116.0,0.0,0.0,15.1,0.0,-3.5,0.0,0.0,0.0,0.0
forge_world,forge_world,raw_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_mem_lost_emperor_ancient_palace|building_giga_gas_giant_habitation_module|building_nano_forge|building_organic_paradise|building_passenger_paradise|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|holding_experimental_crater|esc_building_reprocessing_plant|building_wet_td_bio_lab,692.675,687.075,596.5,520.65,510.0,1312.0,1241.0,556.875,692.675,15.0,15.0,15.0,1218.0,180.75,0.0,116.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2,58.7,49.15,5.6,12.0,2.0,0.0,15.75,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,596.5,520.65,510.0,1126.8,1182.3,507.725,687.075,3.0,13.0,15.0,1202.25,180.75,0.0,116.0,0.0,-6.0,16.0,0.0,-3.5,0.0,0.0,0.0,0.0
forge_world,forge_world,raw_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_mem_lost_emperor_ancient_palace|building_giga_gas_giant_habitation_module|building_nano_forge|building_organic_paradise|building_passenger_paradise|building_giga_pcc_scrap_pile,629.0,623.4,543.0,501.9,502.0,1312.0,1196.0,554.25,629.0,15.0,15.0,15.0,1117.0,180.75,0.0,56.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10.5,41.65,5.6,0.0,2.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,543.0,501.9,502.0,1235.0,1185.5,512.6,623.4,15.0,13.0,15.0,1101.25,180.75,0.0,56.0,0.0,0.0,15.1,0.0,-0.5,0.0,0.0,0.0,0.0
forge_world,forge_world,raw_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_mem_lost_emperor_ancient_palace|building_giga_gas_giant_habitation_module|building_nano_forge|building_organic_paradise|building_passenger_paradise|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron,660.0,654.4,543.0,501.9,502.0,1312.0,1196.0,554.25,660.0,15.0,15.0,15.0,1209.0,180.75,0.0,116.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,10.5,41.65,5.6,0.0,2.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,543.0,501.9,502.0,1203.0,1185.5,512.6,654.4,15.0,13.0,15.0,1193.25,180.75,0.0,116.0,0.0,0.0,15.1,0.0,-3.5,0.0,0.0,0.0,0.0
forge_world,forge_world,repeatable_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab|building_materiality_engine|building_hive_primitive_factory,153.675,148.675,49.5,18.75,0.0,312.0,220.0,2.625,153.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,52.2,7.5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.5,18.75,0.0,142.8,167.8,-4.875,148.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-7.0,0.9,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,repeatable_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab|building_materiality_engine|building_hive_primitive_factory|building_low_tech_scrap_refinery|building_supercon_lab,159.675,154.675,74.25,28.125,0.0,312.0,238.0,8.625,159.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7,74.7,11.25,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,74.25,28.125,0.0,121.3,163.3,-2.625,154.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-10.0,1.35,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,repeatable_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1,130.0,125.0,0.0,0.0,0.0,312.0,196.0,0.0,130.0,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,196.0,0.0,125.0,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,repeatable_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab,143.675,138.675,49.5,18.75,0.0,312.0,208.0,2.625,143.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,48.2,7.5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.5,18.75,0.0,142.8,159.8,-4.875,138.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-6.0,0.9,0.0,-3.0,0.0,0.0,0.0,0.0
frameworld,frameworld,development_family_top_1,frameworld,0,1,district:district_giga_frameworld_sanctuary_advanced,244.4,244.4,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frameworld,frameworld,development_family_top_3,frameworld,0,3,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_penrose,464.6,464.6,60.0,0.0,0.0,100.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frameworld,frameworld,development_family_top_6,frameworld,0,6,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_penrose|district:district_giga_frameworld_decompressor|district:district_giga_frameworld_science|district:district_giga_frameworld_sentient_metal,652.6,578.6,76.0,16.0,16.0,100.0,100.0,60.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,42.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,16.0,16.0,58.0,100.0,60.0,28.0,0.0,0.0,0.0,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
generator_world,generator_world,build_plan_candidate_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant|esc_building_stellar_energy_tower|building_waste_reprocessing_center|building_giga_energy_nexus_3|building_cyberdome,1058.0,1003.0,18.0,0.0,0.0,1058.0,140.0,0.0,46.0,0.0,0.0,0.0,99.0,5.0,0.0,143.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,29.0,36.0,105.0,5.0,13.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,1003.0,111.0,-36.0,-59.0,-5.0,-13.0,-10.0,90.0,5.0,0.0,143.0,0.0,-1.0,7.2,0.0,0.0,-1.0,0.0,-1.0,0.0
generator_world,generator_world,build_plan_candidate_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant|esc_building_stellar_energy_tower|building_waste_reprocessing_center|building_giga_energy_nexus_3|building_cyberdome|building_private_security|building_underground_clubs,1078.0,1023.0,18.0,0.5,0.0,1078.0,140.0,0.0,46.0,0.0,0.0,0.0,99.0,7.5,0.0,143.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,29.0,39.0,107.0,5.0,13.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.5,0.0,1023.0,111.0,-39.0,-61.0,-5.0,-13.0,-10.0,90.0,7.5,0.0,143.0,0.0,-1.0,7.2,0.0,0.0,-1.0,0.0,-1.0,0.0
generator_world,generator_world,build_plan_candidate_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant,918.0,874.0,18.0,0.0,0.0,918.0,130.0,0.0,46.0,0.0,0.0,0.0,99.0,0.0,0.0,119.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,36.0,103.0,5.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,874.0,101.0,-36.0,-57.0,-5.0,-9.0,-10.0,90.0,0.0,0.0,119.0,0.0,-1.0,7.2,0.0,0.0,0.0,0.0,-1.0,0.0
generator_world,generator_world,build_plan_candidate_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant|esc_building_stellar_energy_tower|building_waste_reprocessing_center,994.0,950.0,18.0,0.0,0.0,994.0,140.0,0.0,46.0,0.0,0.0,0.0,99.0,3.0,0.0,119.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,36.0,103.0,5.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,950.0,111.0,-36.0,-57.0,-5.0,-9.0,-10.0,90.0,3.0,0.0,119.0,0.0,-1.0,7.2,0.0,0.0,0.0,0.0,-1.0,0.0
generator_world,generator_world,development_top_1,all_colony_classes,0,1,district:district_giga_birch_void_ktisma,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_1,birch_world,0,1,district:district_giga_birch_void_ktisma,10000.0,10000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_1,frameworld,0,1,district:district_giga_frameworld_penrose,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_1,generic_planet_or_special,0,1,district:district_rw_generator,440.0,440.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_1,habitat,0,1,district:district_giga_hab_nexus,0.12,-1.88,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_3,all_colony_classes,0,3,district:district_giga_birch_void_ktisma|district:district_rw_generator|district:district_giga_frameworld_penrose,10540.0,10540.0,0.0,0.0,0.0,10540.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10540.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_3,frameworld,0,3,district:district_giga_frameworld_penrose|district:district_giga_frameworld_trade|district:district_giga_frameworld_generator,107.0,107.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_3,generic_planet_or_special,0,3,district:district_rw_generator|district:district_photosynthesis_fields|district:district_rw_nexus,481.0,480.0,0.0,0.0,2.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,480.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,development_top_6,all_colony_classes,0,6,district:district_giga_birch_void_ktisma|district:district_rw_generator|district:district_giga_frameworld_penrose|district:district_photosynthesis_fields|district:district_rw_nexus|district:district_giga_frameworld_trade,10587.0,10586.0,0.0,0.0,2.0,10587.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10586.0,10000.0,4998.92,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generator_world,generator_world,raw_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_quantum_reactor|building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_mem_outsiders_rift_power_plant|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant|esc_building_stellar_energy_tower,3030.0,2986.0,521.0,501.9,502.0,3030.0,1130.0,514.25,546.0,15.0,15.0,15.0,1099.0,3.75,0.0,125.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,39.5,40.15,103.6,5.0,9.0,10.0,24.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,521.0,501.9,502.0,2986.0,1090.5,474.1,442.4,10.0,6.0,5.0,1074.25,3.75,0.0,125.0,0.0,-1.0,21.3,0.0,-0.5,0.0,0.0,-1.0,0.0
generator_world,generator_world,raw_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_quantum_reactor|building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_mem_outsiders_rift_power_plant|building_giga_flusion_fusion_power_plant|building_giga_iodizium_plant|esc_building_stellar_energy_tower|building_waste_reprocessing_center|building_giga_energy_nexus_3,3104.0,3052.0,521.0,501.9,502.0,3104.0,1140.0,514.25,546.0,15.0,15.0,15.0,1099.0,3.75,0.0,125.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,39.5,40.15,103.6,5.0,13.0,10.0,24.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,521.0,501.9,502.0,3052.0,1100.5,474.1,442.4,10.0,2.0,5.0,1074.25,3.75,0.0,125.0,0.0,-1.0,21.3,0.0,-0.5,-1.0,0.0,-1.0,0.0
generator_world,generator_world,raw_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_quantum_reactor|building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2,2808.0,2764.0,521.0,501.9,502.0,2808.0,1130.0,514.25,546.0,15.0,15.0,15.0,1099.0,0.75,0.0,125.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,19.5,40.15,103.6,5.0,9.0,10.0,24.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,521.0,501.9,502.0,2764.0,1110.5,474.1,442.4,10.0,6.0,5.0,1074.25,0.75,0.0,125.0,0.0,-1.0,22.3,0.0,-0.5,0.0,0.0,0.0,0.0
generator_world,generator_world,raw_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_quantum_reactor|building_giga_gas_giant_habitation_module|building_giga_blokkat_blokkwork_node|building_class_4_singularity|building_giga_research_lab_2|building_mem_outsiders_rift_power_plant|building_giga_flusion_fusion_power_plant,2943.0,2899.0,521.0,501.9,502.0,2943.0,1130.0,514.25,546.0,15.0,15.0,15.0,1099.0,0.75,0.0,125.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,19.5,40.15,103.6,5.0,9.0,10.0,24.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,521.0,501.9,502.0,2899.0,1110.5,474.1,442.4,10.0,6.0,5.0,1074.25,0.75,0.0,125.0,0.0,-1.0,21.3,0.0,-0.5,0.0,0.0,0.0,0.0
