scenario,month,income_energy,income_minerals,income_food,income_consumer_goods,income_alloys,income_unity,income_trade,income_research,target_energy,target_minerals,target_food,target_consumer_goods,target_alloys,target_unity,target_trade,target_research,research_to_ordinary_ratio
research_cg_constrained,106,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,107,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,108,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,109,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,110,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,111,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,112,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,113,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,114,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,115,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,116,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,117,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,118,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,119,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_cg_constrained,120,510.0,504.0,68.0,152.0,628.0,420.0,0.0,6940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0412
research_energy_constrained,1,0.0,180.0,20.0,80.0,300.0,100.0,0.0,1280.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.8824
research_energy_constrained,2,0.0,180.0,20.0,80.0,300.0,100.0,0.0,1520.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.2353
research_energy_constrained,3,0.0,180.0,20.0,80.0,300.0,100.0,0.0,1760.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.5882
research_energy_constrained,4,0.0,180.0,20.0,80.0,300.0,100.0,0.0,2000.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.9412
research_energy_constrained,5,0.0,180.0,20.0,80.0,300.0,100.0,0.0,2240.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.2941
research_energy_constrained,6,0.0,180.0,20.0,80.0,300.0,100.0,0.0,2480.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.6471
research_energy_constrained,7,0.0,180.0,20.0,80.0,300.0,100.0,0.0,2720.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.0
research_energy_constrained,8,0.0,180.0,20.0,80.0,300.0,100.0,0.0,2960.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.3529
research_energy_constrained,9,0.0,180.0,20.0,80.0,300.0,100.0,0.0,3200.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.7059
research_energy_constrained,10,0.0,180.0,20.0,80.0,300.0,100.0,0.0,3440.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.0588
research_energy_constrained,11,30.0,180.0,20.0,80.0,300.0,100.0,0.0,3560.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.0141
research_energy_constrained,12,45.0,180.0,20.0,80.0,300.0,100.0,0.0,3740.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.1586
research_energy_constrained,13,60.0,180.0,20.0,80.0,300.0,100.0,0.0,3920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.2973
research_energy_constrained,14,90.0,180.0,20.0,80.0,300.0,100.0,0.0,4040.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.2468
research_energy_constrained,15,105.0,180.0,20.0,80.0,300.0,100.0,0.0,4220.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.3758
research_energy_constrained,16,135.0,180.0,20.0,80.0,300.0,100.0,0.0,4340.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.3252
research_energy_constrained,17,150.0,180.0,20.0,80.0,300.0,100.0,0.0,4520.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.4458
research_energy_constrained,18,180.0,180.0,20.0,80.0,300.0,100.0,0.0,4640.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.3953
research_energy_constrained,19,195.0,180.0,20.0,80.0,300.0,100.0,0.0,4820.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.5086
research_energy_constrained,20,225.0,180.0,20.0,80.0,300.0,100.0,0.0,4940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.4586
research_energy_constrained,21,240.0,180.0,20.0,80.0,300.0,100.0,0.0,5120.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.5652
research_energy_constrained,22,270.0,180.0,20.0,80.0,300.0,100.0,0.0,5240.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.5158
research_energy_constrained,23,285.0,180.0,20.0,90.0,300.0,100.0,0.0,5360.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.4974
research_energy_constrained,24,300.0,180.0,20.0,90.0,300.0,100.0,0.0,5540.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.596
research_energy_constrained,25,315.0,180.0,20.0,100.0,312.0,100.0,0.0,5600.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.4528
research_energy_constrained,26,330.0,180.0,20.0,100.0,324.0,100.0,0.0,5720.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.4269
research_energy_constrained,27,345.0,180.0,20.0,100.0,348.0,100.0,0.0,5780.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.2882
research_energy_constrained,28,345.0,180.0,20.0,110.0,372.0,100.0,0.0,5840.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.1819
research_energy_constrained,29,360.0,180.0,20.0,110.0,384.0,100.0,0.0,5960.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.1646
research_energy_constrained,30,375.0,180.0,20.0,110.0,408.0,100.0,0.0,6020.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,5.0461
research_energy_constrained,31,390.0,180.0,20.0,120.0,420.0,100.0,0.0,6080.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.9431
research_energy_constrained,32,390.0,198.0,20.0,120.0,444.0,100.0,0.0,6140.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.827
research_energy_constrained,33,405.0,234.0,20.0,120.0,444.0,100.0,0.0,6200.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.6863
research_energy_constrained,34,405.0,252.0,20.0,130.0,456.0,100.0,0.0,6260.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.5928
research_energy_constrained,35,420.0,270.0,20.0,130.0,468.0,108.0,0.0,6260.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.4209
research_energy_constrained,36,420.0,270.0,20.0,130.0,480.0,124.0,0.0,6320.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.3767
research_energy_constrained,37,420.0,288.0,20.0,130.0,492.0,140.0,0.0,6320.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.2416
research_energy_constrained,38,420.0,288.0,32.0,130.0,492.0,156.0,0.0,6380.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.2029
research_energy_constrained,39,435.0,306.0,32.0,130.0,504.0,164.0,0.0,6380.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.0611
research_energy_constrained,40,435.0,324.0,32.0,130.0,504.0,180.0,0.0,6440.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,4.0125
research_energy_constrained,41,435.0,324.0,32.0,130.0,516.0,196.0,0.0,6500.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.9804
research_energy_constrained,42,450.0,342.0,32.0,140.0,516.0,204.0,0.0,6500.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.8599
research_energy_constrained,43,450.0,342.0,32.0,140.0,528.0,228.0,0.0,6500.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.7791
research_energy_constrained,44,450.0,360.0,44.0,140.0,528.0,236.0,0.0,6560.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.7315
research_energy_constrained,45,450.0,378.0,44.0,140.0,540.0,252.0,0.0,6560.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.6364
research_energy_constrained,46,465.0,378.0,44.0,140.0,552.0,260.0,0.0,6620.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.5998
research_energy_constrained,47,465.0,396.0,44.0,140.0,552.0,284.0,0.0,6620.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.5194
research_energy_constrained,48,465.0,414.0,44.0,140.0,564.0,292.0,0.0,6680.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.481
research_energy_constrained,49,480.0,414.0,44.0,140.0,576.0,308.0,0.0,6680.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.4047
research_energy_constrained,50,480.0,432.0,56.0,150.0,576.0,316.0,0.0,6680.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.3234
research_energy_constrained,51,480.0,432.0,56.0,150.0,588.0,332.0,0.0,6740.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.3072
research_energy_constrained,52,480.0,450.0,56.0,150.0,588.0,348.0,0.0,6800.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.2819
research_energy_constrained,53,495.0,450.0,56.0,150.0,600.0,364.0,0.0,6800.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.2151
research_energy_constrained,54,495.0,468.0,56.0,150.0,600.0,380.0,0.0,6860.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.1922
research_energy_constrained,55,495.0,486.0,56.0,150.0,612.0,396.0,0.0,6860.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.1253
research_energy_constrained,56,495.0,504.0,68.0,150.0,612.0,404.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.099
research_energy_constrained,57,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,58,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,59,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,60,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,61,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,62,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,63,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,64,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,65,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,66,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,67,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,68,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,69,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,70,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,71,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,72,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,73,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,74,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,75,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,76,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,77,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,78,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,79,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,80,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,81,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,82,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,83,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,84,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,85,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,86,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,87,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,88,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,89,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,90,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,91,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,92,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,93,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,94,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,95,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,96,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,97,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,98,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,99,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,100,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,101,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,102,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,103,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,104,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,105,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,106,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,107,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,108,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,109,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,110,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,111,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,112,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,113,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,114,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,115,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,116,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,117,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,118,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,119,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
research_energy_constrained,120,510.0,504.0,68.0,150.0,624.0,420.0,0.0,6920.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,3.0404
food_surplus_trap,1,300.0,250.0,775.0,180.0,350.0,150.0,0.0,1740.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,0.8678
food_surplus_trap,2,300.0,250.0,775.0,180.0,350.0,150.0,0.0,1980.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,0.9875
food_surplus_trap,3,300.0,250.0,775.0,180.0,350.0,150.0,0.0,2220.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.1072
food_surplus_trap,4,300.0,250.0,775.0,180.0,350.0,150.0,0.0,2460.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.2269
food_surplus_trap,5,300.0,250.0,775.0,180.0,350.0,150.0,0.0,2700.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.3466
food_surplus_trap,6,300.0,250.0,775.0,180.0,350.0,150.0,0.0,2940.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.4663
food_surplus_trap,7,300.0,250.0,775.0,180.0,350.0,150.0,0.0,3180.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.586
food_surplus_trap,8,300.0,250.0,775.0,180.0,350.0,150.0,0.0,3420.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.7057
food_surplus_trap,9,300.0,250.0,775.0,180.0,350.0,150.0,0.0,3660.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.8254
food_surplus_trap,10,300.0,250.0,775.0,180.0,350.0,150.0,0.0,3900.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,1.9451
food_surplus_trap,11,300.0,250.0,775.0,180.0,350.0,150.0,0.0,4140.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.0648
food_surplus_trap,12,300.0,250.0,775.0,180.0,350.0,150.0,0.0,4380.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.1845
food_surplus_trap,13,300.0,250.0,775.0,180.0,350.0,150.0,0.0,4620.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.3042
food_surplus_trap,14,300.0,250.0,775.0,180.0,350.0,150.0,0.0,4860.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.4239
food_surplus_trap,15,300.0,250.0,775.0,180.0,350.0,150.0,0.0,5100.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.5436
food_surplus_trap,16,300.0,250.0,775.0,180.0,350.0,150.0,0.0,5340.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.6633
food_surplus_trap,17,300.0,250.0,775.0,180.0,350.0,150.0,0.0,5580.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.783
food_surplus_trap,18,330.0,250.0,775.0,180.0,350.0,150.0,0.0,5700.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.801
food_surplus_trap,19,345.0,250.0,775.0,180.0,362.0,150.0,0.0,5820.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.8225
food_surplus_trap,20,360.0,250.0,775.0,180.0,386.0,150.0,0.0,5880.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7987
food_surplus_trap,21,375.0,250.0,775.0,180.0,398.0,150.0,0.0,6000.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.8195
food_surplus_trap,22,390.0,250.0,775.0,180.0,422.0,150.0,0.0,6060.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7965
food_surplus_trap,23,390.0,250.0,775.0,180.0,446.0,150.0,0.0,6180.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.8206
food_surplus_trap,24,405.0,250.0,775.0,180.0,470.0,150.0,0.0,6240.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7982
food_surplus_trap,25,420.0,268.0,775.0,180.0,482.0,150.0,0.0,6300.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7692
food_surplus_trap,26,420.0,286.0,775.0,180.0,494.0,158.0,0.0,6360.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7497
food_surplus_trap,27,435.0,304.0,775.0,180.0,494.0,166.0,0.0,6420.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.7273
food_surplus_trap,28,435.0,322.0,775.0,180.0,506.0,182.0,0.0,6420.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.675
food_surplus_trap,29,435.0,322.0,775.0,180.0,518.0,198.0,0.0,6480.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.6689
food_surplus_trap,30,450.0,340.0,775.0,180.0,518.0,214.0,0.0,6480.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.6161
food_surplus_trap,31,450.0,358.0,775.0,180.0,530.0,222.0,0.0,6540.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.6004
food_surplus_trap,32,450.0,358.0,775.0,180.0,542.0,246.0,0.0,6540.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.5637
food_surplus_trap,33,465.0,376.0,775.0,180.0,542.0,254.0,0.0,6600.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.5463
food_surplus_trap,34,465.0,394.0,775.0,180.0,554.0,270.0,0.0,6600.0,500.0,500.0,60.0,150.0,620.0,420.0,225.0,6900.0,2.5019
