phase,mod_id,mod_name,object_type,object_name,source_file,source_exists,source_has_ai_weight,policy_recommendation,priority_band,minimum_v1_intervention,status,reason
P11,683230077,NSC3,ship_size,crisis_cruiser,common/ship_sizes/20_nemesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,crisis_destroyer,common/ship_sizes/20_nemesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,cruiser,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,destroyer,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,enclave_mercenary_station,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,enclave_salvager_station,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,enclave_shroudwalker_station,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,enigmatic_fortress_platform,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,explorationship,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,explorationship,common/ship_sizes/nsc_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,frigate,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_battleship,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_colossus,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_corvette,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_cruiser,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_planetcraft,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_aeternum_titan,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_custodian,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_evictor,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_harvester,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_individual,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_mothership,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_mothership_player,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_obliterator,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_blokkat_terminator,common/ship_sizes/giga_blokkat_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_corrona_dragon,common/ship_sizes/giga_corrona_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_corrona_planetcraft,common/ship_sizes/giga_corrona_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_artillery,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_enthraller,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_fortress,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_kamikaze,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_megastructure_core,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_panopticon,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_eawaf_sirens_swarmer,common/ship_sizes/giga_eawaf_sirens_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_incursion_portal,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_incursion_starbase,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_cow_bull,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_cow_calf,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_cow_cow,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_cow_hatchling,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_entity_large,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_hypersiphon_shroud_entity_small,common/ship_sizes/giga_hypersiphon_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_kaiser_moon_flusion,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_blimp,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_bomber,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_cruiser,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_panzer,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_submarine,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_katzen_submarine_submerged,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_o_systemcraft,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_planet_behemoth,common/ship_sizes/giga_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_systemcraft,common/ship_sizes/giga_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_war_moon,common/ship_sizes/giga_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,giga_war_moon_flusion,common/ship_sizes/giga_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,guided_sapience_colonizer,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,harbinger_stage_1,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,harbinger_stage_2,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,harbinger_stage_3,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,hornet,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,humiliator,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,ion_cannon,common/ship_sizes/nsc_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,ion_cannon,common/ship_sizes/00_starbases.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,juggernaut,common/ship_sizes/18_juggernauts.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,katzen_troop_ship,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,katzen_warforge_platform,common/ship_sizes/giga_katzen_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,lithoid_colonizer,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,mauler_stage_1,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,mauler_stage_2,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,mauler_stage_3,common/ship_sizes/00_biogenesis.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,military_station_large,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,military_station_large_aeternum,common/ship_sizes/giga_aeternum_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,military_station_medium,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,military_station_small,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,mining_station,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,observation_station,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_battleship,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_corvette,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_cruiser,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_destroyer,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_harbinger_stage_1,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_harbinger_stage_2,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_harbinger_stage_3,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_mauler_stage_1,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_mauler_stage_2,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_mauler_stage_3,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_stinger_stage_1,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_stinger_stage_2,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_stinger_stage_3,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_weaver_stage_1,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_weaver_stage_2,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,offspring_weaver_stage_3,common/ship_sizes/21_overlord.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,orbital_ring_tier_1,common/ship_sizes/zzz_sbx_3_0_orbital_rings.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,orbital_ring_tier_2,common/ship_sizes/zzz_sbx_3_0_orbital_rings.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,3250900527,Starbase Extended 3.0,ship_size,orbital_ring_tier_3,common/ship_sizes/zzz_sbx_3_0_orbital_rings.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,origin_citadel,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,origin_super_citadel,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,origin_super_citadel_playable,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,precursor_colossus,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,precursor_guardian,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,precursor_platform_l,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,precursor_platform_m,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,precursor_sentinel,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,propagator,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,quasarcraft_wormhole,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,quasarmod_quasarcraft,common/ship_sizes/!_giga_placeholder_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,683230077,NSC3,ship_size,research_station,common/ship_sizes/00_ship_sizes.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
P11,1121692237,Gigastructural Engineering & More (4.4),ship_size,reshaper,common/ship_sizes/giga_ehof_ships.txt,yes,no,preserve_parent_design_ai,nsc3_esc_parent_design_ai_preservation,audit_parent_gap,warning,parent object lacks AI weight; audit before overriding parent design logic
