scope,check,status,object_name,source_file,decision_eligible,data_quality,build_cost_value,unresolved_symbols,market_unpriced_resources,reason
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,110000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=2000;society_research=2000;engineering_research=2000,matrioshka_brain_5_m_giant_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=2000;society_research=2000;engineering_research=2000
row,decision_eligible_data_quality,ok,matrioshka_brain_5_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,27500.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=500;society_research=500;engineering_research=500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,27500.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=500;society_research=500;engineering_research=500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,27500.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=500;society_research=500;engineering_research=500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,27500.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=500;society_research=500;engineering_research=500,matrioshka_brain_5_m_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=500;society_research=500;engineering_research=500
row,decision_eligible_data_quality,ok,matrioshka_brain_4_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,225000.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=2500;society_research=2500;engineering_research=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,225000.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=2500;society_research=2500;engineering_research=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,225000.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=2500;society_research=2500;engineering_research=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,225000.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=2500;society_research=2500;engineering_research=2500,matrioshka_brain_4_o_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=2500;society_research=2500;engineering_research=2500
row,decision_eligible_data_quality,ok,matrioshka_brain_4_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,75000.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=750;society_research=750;engineering_research=750,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,75000.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=750;society_research=750;engineering_research=750,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,75000.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=750;society_research=750;engineering_research=750,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,75000.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=750;society_research=750;engineering_research=750,matrioshka_brain_4_a_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=750;society_research=750;engineering_research=750
row,decision_eligible_data_quality,ok,matrioshka_brain_4_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,125000.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=1250;society_research=1250;engineering_research=1250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,125000.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=1250;society_research=1250;engineering_research=1250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,125000.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=1250;society_research=1250;engineering_research=1250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,125000.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=1250;society_research=1250;engineering_research=1250,matrioshka_brain_4_b_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=1250;society_research=1250;engineering_research=1250
row,decision_eligible_data_quality,ok,matrioshka_brain_4_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,62500.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=625;society_research=625;engineering_research=625,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,62500.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=625;society_research=625;engineering_research=625,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,62500.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=625;society_research=625;engineering_research=625,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,62500.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=625;society_research=625;engineering_research=625,matrioshka_brain_4_f_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=625;society_research=625;engineering_research=625
row,decision_eligible_data_quality,ok,matrioshka_brain_4_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,matrioshka_brain_4_g_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=500;society_research=500;engineering_research=500
row,decision_eligible_data_quality,ok,matrioshka_brain_4_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,37500.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=375;society_research=375;engineering_research=375,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,37500.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=375;society_research=375;engineering_research=375,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,37500.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=375;society_research=375;engineering_research=375,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,37500.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=375;society_research=375;engineering_research=375,matrioshka_brain_4_k_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=375;society_research=375;engineering_research=375
row,decision_eligible_data_quality,ok,matrioshka_brain_4_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=1000;society_research=1000;engineering_research=1000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=1000;society_research=1000;engineering_research=1000,matrioshka_brain_4_m_giant_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=1000;society_research=1000;engineering_research=1000
row,decision_eligible_data_quality,ok,matrioshka_brain_4_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,25000.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=250;society_research=250;engineering_research=250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_4_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,25000.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=250;society_research=250;engineering_research=250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_4_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,25000.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=250;society_research=250;engineering_research=250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_4_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,25000.0,,giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=250;society_research=250;engineering_research=250,matrioshka_brain_4_m_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=25;unity=5000;influence=1.2;physics_research=250;society_research=250;engineering_research=250
row,decision_eligible_data_quality,ok,matrioshka_brain_3_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,202500.0,,giga_sr_bulk_matter=225;unity=45000;influence=3;physics_research=1000;society_research=1000;engineering_research=1000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,202500.0,,giga_sr_bulk_matter=225;unity=45000;influence=3;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,202500.0,,giga_sr_bulk_matter=225;unity=45000;influence=3;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,202500.0,,giga_sr_bulk_matter=225;unity=45000;influence=3;physics_research=1000;society_research=1000;engineering_research=1000,matrioshka_brain_3_o_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=225;unity=45000;influence=3;physics_research=1000;society_research=1000;engineering_research=1000
row,decision_eligible_data_quality,ok,matrioshka_brain_3_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,67500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.2;physics_research=300;society_research=300;engineering_research=300,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,67500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.2;physics_research=300;society_research=300;engineering_research=300,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,67500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.2;physics_research=300;society_research=300;engineering_research=300,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,67500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.2;physics_research=300;society_research=300;engineering_research=300,matrioshka_brain_3_a_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=75;unity=15000;influence=1.2;physics_research=300;society_research=300;engineering_research=300
row,decision_eligible_data_quality,ok,matrioshka_brain_3_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,112500.0,,giga_sr_bulk_matter=125;unity=25000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,112500.0,,giga_sr_bulk_matter=125;unity=25000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,112500.0,,giga_sr_bulk_matter=125;unity=25000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,112500.0,,giga_sr_bulk_matter=125;unity=25000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,matrioshka_brain_3_b_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=125;unity=25000;influence=1.5;physics_research=500;society_research=500;engineering_research=500
row,decision_eligible_data_quality,ok,matrioshka_brain_3_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,56250.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.1;physics_research=250;society_research=250;engineering_research=250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,56250.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.1;physics_research=250;society_research=250;engineering_research=250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,56250.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.1;physics_research=250;society_research=250;engineering_research=250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,56250.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.1;physics_research=250;society_research=250;engineering_research=250,matrioshka_brain_3_f_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=62.5;unity=12500;influence=1.1;physics_research=250;society_research=250;engineering_research=250
row,decision_eligible_data_quality,ok,matrioshka_brain_3_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,45000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1;physics_research=200;society_research=200;engineering_research=200,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,45000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1;physics_research=200;society_research=200;engineering_research=200,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,45000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1;physics_research=200;society_research=200;engineering_research=200,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,45000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1;physics_research=200;society_research=200;engineering_research=200,matrioshka_brain_3_g_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=50;unity=10000;influence=1;physics_research=200;society_research=200;engineering_research=200
row,decision_eligible_data_quality,ok,matrioshka_brain_3_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,33750.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=0.9;physics_research=150;society_research=150;engineering_research=150,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,33750.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=0.9;physics_research=150;society_research=150;engineering_research=150,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,33750.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=0.9;physics_research=150;society_research=150;engineering_research=150,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,33750.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=0.9;physics_research=150;society_research=150;engineering_research=150,matrioshka_brain_3_k_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=37.5;unity=7500;influence=0.9;physics_research=150;society_research=150;engineering_research=150
row,decision_eligible_data_quality,ok,matrioshka_brain_3_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,90000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.3;physics_research=400;society_research=400;engineering_research=400,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,90000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.3;physics_research=400;society_research=400;engineering_research=400,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,90000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.3;physics_research=400;society_research=400;engineering_research=400,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,90000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.3;physics_research=400;society_research=400;engineering_research=400,matrioshka_brain_3_m_giant_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=100;unity=20000;influence=1.3;physics_research=400;society_research=400;engineering_research=400
row,decision_eligible_data_quality,ok,matrioshka_brain_3_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,22500.0,,giga_sr_bulk_matter=25;unity=5000;influence=0.8;physics_research=100;society_research=100;engineering_research=100,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_3_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,22500.0,,giga_sr_bulk_matter=25;unity=5000;influence=0.8;physics_research=100;society_research=100;engineering_research=100,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_3_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,22500.0,,giga_sr_bulk_matter=25;unity=5000;influence=0.8;physics_research=100;society_research=100;engineering_research=100,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_3_m_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,22500.0,,giga_sr_bulk_matter=25;unity=5000;influence=0.8;physics_research=100;society_research=100;engineering_research=100,matrioshka_brain_3_m_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=25;unity=5000;influence=0.8;physics_research=100;society_research=100;engineering_research=100
row,decision_eligible_data_quality,ok,matrioshka_brain_2_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,180000.0,,giga_sr_bulk_matter=225;unity=45000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_2_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,180000.0,,giga_sr_bulk_matter=225;unity=45000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_2_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,180000.0,,giga_sr_bulk_matter=225;unity=45000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_2_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,180000.0,,giga_sr_bulk_matter=225;unity=45000;influence=1.5;physics_research=500;society_research=500;engineering_research=500,matrioshka_brain_2_o_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=225;unity=45000;influence=1.5;physics_research=500;society_research=500;engineering_research=500
row,decision_eligible_data_quality,ok,matrioshka_brain_2_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,60000.0,,giga_sr_bulk_matter=75;unity=15000;influence=0.6;physics_research=150;society_research=150;engineering_research=150,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_2_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,60000.0,,giga_sr_bulk_matter=75;unity=15000;influence=0.6;physics_research=150;society_research=150;engineering_research=150,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_2_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,60000.0,,giga_sr_bulk_matter=75;unity=15000;influence=0.6;physics_research=150;society_research=150;engineering_research=150,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_2_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,60000.0,,giga_sr_bulk_matter=75;unity=15000;influence=0.6;physics_research=150;society_research=150;engineering_research=150,matrioshka_brain_2_a_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=75;unity=15000;influence=0.6;physics_research=150;society_research=150;engineering_research=150
row,decision_eligible_data_quality,ok,matrioshka_brain_2_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=125;unity=25000;influence=0.75;physics_research=250;society_research=250;engineering_research=250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_2_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=125;unity=25000;influence=0.75;physics_research=250;society_research=250;engineering_research=250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_2_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=125;unity=25000;influence=0.75;physics_research=250;society_research=250;engineering_research=250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_2_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,100000.0,,giga_sr_bulk_matter=125;unity=25000;influence=0.75;physics_research=250;society_research=250;engineering_research=250,matrioshka_brain_2_b_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=125;unity=25000;influence=0.75;physics_research=250;society_research=250;engineering_research=250
row,decision_eligible_data_quality,ok,matrioshka_brain_2_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=0.55;physics_research=125;society_research=125;engineering_research=125,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_2_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=0.55;physics_research=125;society_research=125;engineering_research=125,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_2_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=0.55;physics_research=125;society_research=125;engineering_research=125,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_2_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,50000.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=0.55;physics_research=125;society_research=125;engineering_research=125,matrioshka_brain_2_f_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=62.5;unity=12500;influence=0.55;physics_research=125;society_research=125;engineering_research=125
row,decision_eligible_data_quality,ok,matrioshka_brain_2_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,40000.0,,giga_sr_bulk_matter=50;unity=10000;influence=0.5;physics_research=100;society_research=100;engineering_research=100,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_2_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,40000.0,,giga_sr_bulk_matter=50;unity=10000;influence=0.5;physics_research=100;society_research=100;engineering_research=100,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_2_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,40000.0,,giga_sr_bulk_matter=50;unity=10000;influence=0.5;physics_research=100;society_research=100;engineering_research=100,decision-eligible row has no unresolved symbols
