source_artifact,object_type,object_id,issue_type,issue_key,accounting_status,next_action,source_mod,source_file
buildings,building,building_underground_chemists,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_underground_clubs,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_underground_clubs,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_underground_clubs,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_virtual_entertainment_studios,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_virtual_entertainment_studios,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_volcanic_forge_1,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\02_government_buildings.txt
buildings,building,building_volcanic_forge_2,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\02_government_buildings.txt
buildings,building,building_vultaum_reality_computer,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_wet_td_bio_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_wildcat_miners,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_wildcat_miners,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_woorskyr_growth_monitoring_center,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
buildings,building,building_woorskyr_growth_monitoring_center,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
buildings,building,building_wrecking_yards,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_wrecking_yards,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_xeno_tourism_agency,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_xeno_tourism_agency,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_xeno_zoo,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\10_deposit_buildings.txt
buildings,building,building_xenograss_processor,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
buildings,building,building_zroni_equilibrator,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\12_event_buildings.txt
buildings,building,esc_building_central_research_bureau,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
buildings,building,esc_building_dragon_hatchery,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
buildings,building,esc_building_dragon_hatchery,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
buildings,building,esc_building_quantum_node,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
buildings,building,esc_building_watcher,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
buildings,building,galactic_history_holomuseum,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
buildings,building,galactic_history_holomuseum,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
buildings,building,holding_experimental_crater,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
buildings,building,holding_mem_asp_spire,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,More Events Mod,common\buildings\mem_scfe_buildings.txt
buildings,building,holding_parasitic_algorithms,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
buildings,building,holding_sacrificial_shrine,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
buildings,building,holding_satellite_campus,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
buildings,building,xeno_geology_holomuseum,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
buildings,building,xeno_geology_holomuseum,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
development,district,district_alderson_logistics,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_alderson.txt
development,district,district_alderson_logistics,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_alderson.txt
development,district,district_arcology_housing,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_housing,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_leisure,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_leisure,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_1,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_1,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_2,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_2,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_3,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_arcology_urban_3,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\01_arcology_districts.txt
development,district,district_ark_city,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\07_ark_districts.txt
development,district,district_ark_city,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\07_ark_districts.txt
development,district,district_city,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_city,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_city_katzen,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_city_katzen,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_cosmogenesis_world_logic,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\00_special_districts.txt
development,district,district_cosmogenesis_world_science,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\00_special_districts.txt
development,district,district_crashed_slaver_ship,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_crashed_slaver_ship,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_giga_birch_physma_administration,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_birch_world.txt
development,district,district_giga_birch_structure,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_birch_world.txt
development,district,district_giga_birch_structure,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_birch_world.txt
development,district,district_giga_birch_void_ktisma,data_quality_flag,consumer_goods_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_ktisma,data_quality_flag,energy_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_ktisma,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_ktisma,data_quality_flag,minerals_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_ktisma,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_orykta,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_physma,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_physma,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_physma,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_structure,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_structure,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_structure,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_birch_void_structure,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_voidbirch.txt
development,district,district_giga_elysium_admin,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_control,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_control,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_entertainment,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_entertainment,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_entertainment,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_housing,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_elysium_science,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_elysium.txt
development,district,district_giga_frameworld_administrative,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_amenities,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_amenities,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_amenities,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_amenities_dystopian,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_amenities_gestalt,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_anticrime,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_city,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_city_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_decompressor,data_quality_flag,minerals_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_decompressor,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_factory,data_quality_flag,consumer_goods_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_factory,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_factory_advanced,data_quality_flag,consumer_goods_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_factory_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_farming,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_fortress,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_fortress,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_fortress,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_foundry,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_foundry_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_generator,data_quality_flag,energy_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_generator,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_hive,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_hive_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_mining,data_quality_flag,minerals_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_mining,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_nexus,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_nexus_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_penrose,data_quality_flag,energy_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_penrose,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary,data_quality_flag,consumer_goods_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary_advanced,data_quality_flag,consumer_goods_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary_advanced,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_sanctuary_advanced,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_science,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_science,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_simulation,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_synapse,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_temple,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_trade,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_trade,data_quality_flag,energy_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_frameworld_trade,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
development,district,district_giga_gas_giant_habitat_exotic,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_gas_giant_habitat_districts.txt
development,district,district_giga_gas_giant_habitat_exotic,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_gas_giant_habitat_districts.txt
development,district,district_giga_gas_giant_habitat_exotic_wilderness,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_gas_giant_habitat_districts.txt
development,district,district_giga_hab_scavenger,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt
development,district,district_giga_hab_science,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt
development,district,district_giga_orbital_preserve,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt
development,district,district_giga_origin_birch_lab,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_birch_origin.txt
development,district,district_giga_origin_birch_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_birch_origin.txt
development,district,district_giga_planet_city,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_giga_planet_city,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_giga_planet_hive,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_giga_planet_hive,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_giga_planet_nexus,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_giga_planet_nexus,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
development,district,district_hab_energy,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\03_habitat_districts.txt
development,district,district_hab_housing,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\03_habitat_districts.txt
development,district,district_hab_housing,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\03_habitat_districts.txt
development,district,district_hab_housing,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\03_habitat_districts.txt
development,district,district_hab_mining,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\03_habitat_districts.txt
development,district,district_hab_science,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\districts\zzzz_staid_06_research_infrastructure_districts.txt
development,district,district_hive,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_hive,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
development,district,district_hollow_mountains,data_quality_flag,minerals_positive,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\districts\05_wilderness_districts.txt
development,district,district_maginot_ringworld_barracks,data_quality_flag,consumer_goods_negative,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\districts\giga_maginot_districts.txt
