surface,object_type,object_id,merge_model,definitions_count,source_mod_count,load_position,game_registry_id,steam_id,display_name,source_kind,relative_file,source_file,has_ai_weight,ai_weight_count,all_sources_load_order,conflict_or_merge_risk
districts,district,district_arcology_urban_2,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/01_arcology_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/01_arcology_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_arcology_urban_3,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/01_arcology_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/01_arcology_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_ark_city,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/07_ark_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_battle_thrall,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_city,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_city_katzen,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/00_giga_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_crashed_slaver_ship,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_birch_structure,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_birch_world.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_elysium_control,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_elysium.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_elysium_entertainment,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_elysium.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_elysium_housing,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_elysium.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_amenities,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_amenities_gestalt,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_anticrime,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_factory,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_factory_advanced,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_fortress,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_foundry,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_foundry_advanced,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_hive,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_hive_advanced,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_maginot_planetary_cannons,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_maginot_shield_generators,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_negative_mass,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_nexus,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_nexus_advanced,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_sentient_metal,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_supertensiles,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_synapse,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_frameworld_trade,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_frameworld_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_gas_giant_habitat_exotic,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_gas_giant_habitat_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_gas_giant_habitat_exotic_wilderness,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_gas_giant_habitat_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_hab_city,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_habitats.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_hab_hive,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_habitats.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_hab_nexus,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_habitats.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_hab_scavenger,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_habitats.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_hab_science,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_habitats.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_orbital_farming,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_orbital.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_orbital_logistics,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_orbital.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_orbital_preserve,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_orbital.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_orbital_sanctuary,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,no,0,62:Gigastructural Engineering & More (4.4):common/districts/giga_orbital.txt | 120:Stellar AI Director:common/districts/zzzz_staid_09_gigas_habitat_zone_slot_compat_districts.txt,override_conflict
districts,district,district_giga_pcc_science,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_06_research_infrastructure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_06_research_infrastructure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_planetary_computer.txt | 120:Stellar AI Director:common/districts/zzzz_staid_06_research_infrastructure_districts.txt,override_conflict
districts,district,district_giga_planet_city,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/00_giga_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_planet_hive,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/00_giga_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_planet_nexus,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/00_giga_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_giga_planet_sanctuary,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,62:Gigastructural Engineering & More (4.4):common/districts/giga_planets.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_hab_housing,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/03_habitat_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_hab_science,last_definition_wins_by_object_id,2,2,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_06_research_infrastructure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_06_research_infrastructure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/03_habitat_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_06_research_infrastructure_districts.txt,override_conflict
districts,district,district_hive,last_definition_wins_by_object_id,3,3,120,mod/StellarAIDirector.mod,,Stellar AI Director,local_patch,common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,C:\Users\Admin\Documents\GIT\GameMods\StellarisMods\mods\StellarAIDirector\common\districts\zzzz_staid_13_dataset_job_pressure_districts.txt,yes,1,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt | 120:Stellar AI Director:common/districts/zzzz_staid_13_dataset_job_pressure_districts.txt,override_conflict
districts,district,district_hive_1,last_definition_wins_by_object_id,2,2,66,mod/ugc_1732447147.mod,1732447147,Planetary Diversity - More Arcologies,focus_mod,common/districts/00_urban_districts.txt,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt,no,0,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt,override_conflict
districts,district,district_hive_2,last_definition_wins_by_object_id,2,2,66,mod/ugc_1732447147.mod,1732447147,Planetary Diversity - More Arcologies,focus_mod,common/districts/00_urban_districts.txt,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt,no,0,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt,override_conflict
districts,district,district_hive_3,last_definition_wins_by_object_id,2,2,66,mod/ugc_1732447147.mod,1732447147,Planetary Diversity - More Arcologies,focus_mod,common/districts/00_urban_districts.txt,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt,no,0,0:Stellaris vanilla:common/districts/00_urban_districts.txt | 66:Planetary Diversity - More Arcologies:common/districts/00_urban_districts.txt,override_conflict
