surface,object_id,load_position,steam_id,display_name,relative_file,reference_key,reference_value,target_surface,reference_status,source_file
zones,zone_trade_arcology,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_industrial_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_foundry_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_factory_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_physics_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_society_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_spiritualist_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_bio_trophy_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_fortress_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_trade_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_food_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_energy_ring_world,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_industrial_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_foundry_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_factory_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_physics_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_society_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_spiritualist_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_bio_trophy_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_fortress_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_trade_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_minerals_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_betharian_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_rare_crystals_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_energy_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_volatile_motes_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_exotic_gases_nexus,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_industrial_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_foundry_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_factory_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_physics_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_society_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_research_engineering_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_unity_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_fortress_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_trade_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_food_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_exotic_gases_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_minerals_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_betharian_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_rare_crystals_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_energy_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_volatile_motes_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_spawning_hive,0,vanilla,Stellaris vanilla,common/zones/04_secondary_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\04_secondary_zones.txt
zones,zone_ark_research_unity,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_industrial,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_research_unity_gestalt,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_foundry,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_engine_bypass,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_shield_overloader,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_reactor_physics,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_food,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_farm_society,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_harvest,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_waystation_trade,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_missile_silos,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_ammunition_lines,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_laser_capacitors,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_flight_decks,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_military_eco,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_shipwright,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_military_engineering,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_passenger,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_crew,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_engineering,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_city_passenger,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_city_crew,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_forever_cruise_city_mixed,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zones,zone_ark_sacred_path_pilgrims,0,vanilla,Stellaris vanilla,common/zones/05_arkship_zones.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zones\05_arkship_zones.txt
zone_slots,slot_city_government,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_city_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_city_02,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_minerals,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_energy,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_food,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_city_04,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_city_05,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_rw_urban_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_rw_urban_02,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_rw_urban_03,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_arcology_urban_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_arcology_urban_02,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_arcology_urban_03,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_nexus,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_hive,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_cosmogenesis_government,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_empty,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_resort_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_resort_02,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_resort_attraction_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_polytechnic,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_military,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_basic,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_reactor,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_forever_cruise,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_city_01,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_ark_city_02,0,vanilla,Stellaris vanilla,common/zone_slots/00_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\00_zone_slots.txt
zone_slots,slot_habitat_01,0,vanilla,Stellaris vanilla,common/zone_slots/01_habitat_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\01_habitat_zone_slots.txt
zone_slots,slot_habitat_02,0,vanilla,Stellaris vanilla,common/zone_slots/01_habitat_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\01_habitat_zone_slots.txt
zone_slots,slot_habitat_energy,0,vanilla,Stellaris vanilla,common/zone_slots/01_habitat_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\01_habitat_zone_slots.txt
zone_slots,slot_habitat_minerals,0,vanilla,Stellaris vanilla,common/zone_slots/01_habitat_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\01_habitat_zone_slots.txt
zone_slots,slot_habitat_research,0,vanilla,Stellaris vanilla,common/zone_slots/01_habitat_zone_slots.txt,,,,no_explicit_zone_reference_detected,C:\Steam\steamapps\common\Stellaris\common\zone_slots\01_habitat_zone_slots.txt
zones,zone_pd_hive_spawning,64,819148835,Planetary Diversity,common/zones/pd_vanilla_copy_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\819148835\common\zones\pd_vanilla_copy_zones.txt
zones,zone_pd_machine_replication,64,819148835,Planetary Diversity,common/zones/pd_vanilla_copy_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\819148835\common\zones\pd_vanilla_copy_zones.txt
districts,district_city,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_city,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_city,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_crashed_slaver_ship,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_resort_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_resort_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort_1,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_resort_attraction_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort_2,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_resort_attraction_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_resort_3,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_resort_attraction_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_prison,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_slave,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_slave,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_slave,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_hive,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_government,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_hive,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_01,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
districts,district_hive,66,1732447147,Planetary Diversity - More Arcologies,common/districts/00_urban_districts.txt,zone_slots,slot_city_02,zone_slots,ok,c:\steam\steamapps\workshop\content\281990\1732447147\common\districts\00_urban_districts.txt
